,elv_mean,elv_cv,slope_mean,slope_cv,HAND_mean,HAND_cv,Water_Table_Depth_mean,Water_Table_Depth_cv,soil_moisture_mean,soil_moisture_cv,basin_Area_SqM,river_density_(m/m2),lulc_Cropland_portion,lulc_Forest_portion,lulc_Grassland_portion,lulc_Urban_portion,lulc_Wet_portion,caly_content,sand_content,silt_content,seasonality,Aridity,Snow_fraction,Snow_presence,GIW_MAXPA_Percentage,Riparian_MAXPA_Percentage,MAXPA,long_term_mean_Inundation,long_term_cv_Inundation
05294000,381.896054386,0.103428685629,3.87932659541,0.915307348263,5.51908737369,1.10617503373,1.74246302772,0.914514994298,92.6095860168,0.0739627716948,3443989565,0.00021156697813100409,0.784635735561,0.0864492050326,0.0768584299048,0.000678130335867,0.0513784991656,267.61973412,400.252672556,332.126534612,0.6550933212477072,1.0590048966542136,0.17693405543693771,38.76832387368421,3.2170266943208246,0.36324758484259734,0.0361747865589,2.5473211736842107,0.20363362926294146
05300000,417.686195446,0.229935037235,3.43798623753,0.658808843216,4.42420427139,1.17544033145,3.50276554549,0.53490860822,89.8238525847,0.0256618200101,1888449221,0.00028417975249680512,0.88936743537,0.0,0.106737417622,0.0,0.00389514700808,298.881117901,297.178302165,403.941411056,0.5908203316113843,1.1266962408525634,0.1935558022053117,34.76138476999999,1.4048947538197871,0.36344288903456001,0.0176405523366,0.7500926736842105,0.3280651632558126
05301000,385.376516028,0.199348034941,3.57520692102,0.813940917506,5.23877535191,1.37455512126,3.26303348301,0.805546796956,89.3520626814,0.0580732915235,10861640864,0.00026108861653648314,0.883979609035,0.0278584332313,0.0580886643407,0.000615073213019,0.0294582201805,289.505476659,324.703309433,385.790628221,0.6145547823215243,1.1266614574920675,0.18624742664253618,36.55479794157894,2.4605070733936878,0.40605210240410938,0.0287783218943,1.703828589473684,0.25400169813518547
05304500,354.758466855,0.098620683287,3.33082940679,0.832459505935,4.32281515407,1.29674310537,2.16877930196,0.668846302775,93.8134077411,0.0292181828344,5123975982,0.00023510565922233077,0.904128746622,0.017546106085,0.0426821053571,0.00256216639099,0.0330808755453,300.51636148,312.861388809,386.623501906,0.6502209508789258,1.0415533804800972,0.1703378949487002,35.572466244210524,1.8692595519263939,0.34597099980927976,0.0220699869698,1.5147655552631578,0.16532347577385498
05311000,373.468163741,0.181363769552,3.49150827522,0.817520809086,4.89735320163,1.36725269085,2.89819448951,0.807884415623,90.7369293837,0.0544282492052,16527380896,0.00025455022021851571,0.893850153052,0.0237701188283,0.0514523696931,0.00131161331596,0.0296157451103,291.877509854,322.668048311,385.454430896,0.6261117798599819,1.0989101401486931,0.17963600695106055,36.22496962947369,2.2188923063484869,0.4049397578268002,0.0262633938419,1.613414897368421,0.22189542817565258
05315000,512.337371829,0.0669089649774,3.38185602131,0.737416586137,6.15202179353,0.996619970449,2.41723302375,0.920582034167,92.9926053832,0.00990589478426,536697878.2,0.00023515970348070005,0.990852963271,0.0,0.00364372333861,0.0,0.00550331339039,309.082325336,300.357856204,390.561267406,0.5931577381065006,1.0628143629562266,0.19667519367030967,33.78178024210526,1.3794339934601476,0.38952759583248192,0.0170322580645,0.7980486157894736,0.29534706030947366
05316500,424.00106751,0.213874772946,3.08757710959,0.710221369685,4.58443725287,1.17759700671,2.35328871418,0.77065394436,91.9010560005,0.0135262709996,2061705496,0.00022481069740788433,0.989049442737,0.0,0.00244417660409,0.00298417418567,0.0055222064729,300.952674524,302.573516266,396.474582407,0.5878811066217704,1.0843224661954927,0.19073665347216717,33.36520699421053,1.0363291665606211,0.32618327654771173,0.0134665175819,0.5398242657894737,0.3573640922912642
05316580,374.380771975,0.199052665932,3.36286423202,0.810216606795,4.58883398063,1.38965375594,2.83416825117,0.77153017576,91.1662645325,0.0461608282739,25111925104,0.00026149426170346942,0.926028656851,0.0158530782408,0.0360991608908,0.00152167817972,0.0204974258379,293.646310319,310.815005938,395.538521843,0.6195795935784921,1.0913424104885405,0.18012075010143996,35.46089812157895,1.7843443461858524,0.38160603244688807,0.0216093611849,1.2517097184210526,0.22097272053418487
05316770,370.632801304,0.200217062487,3.37466321463,0.826265768718,4.59022528227,1.43154941774,2.82827295281,0.798679185167,91.3936765667,0.0459658233664,26580971903,0.00026177093215525677,0.928619227652,0.0160774881037,0.0343047110584,0.00163396236381,0.0193646108225,294.625562967,309.209459795,396.164976399,0.6189246663290177,1.0871068400304909,0.17833067421880852,35.43682947842105,1.7312702390226438,0.48823182023857992,0.0221032877499,1.2586164736842105,0.22364550361379226
05317000,367.222096773,0.148724759929,3.22783235396,0.73437145784,4.48739604899,1.1689730123,2.40371687371,0.507428780844,93.5125950783,0.0146723649419,3458362781,0.00025812959850374733,0.996680162533,5.30882529749e-05,0.00136754298717,0.00110340290497,0.000795803321555,288.862644469,343.645099942,367.492425534,0.5796123630934977,1.0578269441504708,0.1839481013112001,32.88927812352632,0.55061618224010911,0.10414665314053193,0.00656874215533,0.272695305263158,0.28387700158509155
05317200,335.617213761,0.119000583002,3.12531750663,0.762375325325,4.08767655387,1.36740407086,2.43452609006,0.641649779285,95.7194391517,0.00619615485366,616112455.6,0.00020590493921803795,0.998886819327,0.0,0.00111318067273,0.0,0.0,245.111109492,426.912263416,327.978146978,0.5817677768683343,1.0160409486719382,0.17458208757286858,32.492554556315795,0.45071800724486361,0.045100255144100515,0.00502380295196,0.2020558894736842,0.3038739755393785
05319500,345.627378784,0.109107900264,3.02117119736,0.697181424237,3.46581792897,1.03592623489,2.16149932578,0.375827622721,96.3312061701,0.00389556839215,2079664305,0.0002558377604213076,0.9951705706,0.0,0.00164616034398,0.0012848186281,0.00189845042824,281.457262259,342.891276324,375.651722115,0.574993143580794,1.0014582896914108,0.17703339125365977,33.10022396473685,0.55328891962932381,0.077933359670471977,0.00644520333729,0.2864712315789473,0.2840666995433284
05320000,350.699115243,0.0872258630191,3.17322392822,0.722920562498,3.34773855714,1.08231327794,2.37600777005,0.54876926576,97.1669054802,0.0105490913903,6441421173,0.0002631455471115562,0.994936678794,0.0,0.00159336943704,0.00153790050802,0.00193205126056,289.141414647,314.946963846,395.911351417,0.5673811415838463,0.98215581173764,0.171480169893973,32.60836176421053,0.71596385034348742,0.088792962261994346,0.00810256738248,0.315590294736842,0.35326853570670474
05320500,336.219661256,0.0783223238544,3.20112608716,0.805178182818,4.18445747015,1.11343560628,2.83517408921,0.730491123925,98.724733629,0.00833144090939,3271123923,0.00025058432286974433,0.991161854473,0.000116932162288,0.00196501059543,0.000984431239211,0.00577177153051,335.289989884,235.25516578,429.457841271,0.5797167923602238,0.9374322077630687,0.16821889413658062,34.30879588684211,0.56905657391137232,0.084061521584067642,0.00664494380818,0.26165800526315797,0.3548595818189396
05325000,362.422180516,0.180196060141,3.32297891037,0.814700719791,4.38962854172,1.39349880788,2.73430179167,0.773923080637,93.2326382874,0.0469862456079,41187014970,0.00026362788017776786,0.951512501649,0.010561973626,0.0228033270836,0.0017117201413,0.0134104774999,295.299502588,309.548666428,395.152074881,0.6022614049372935,1.0507226876195754,0.1769254690709773,34.61956330315789,1.3535547914597814,0.36698631220318223,0.0171254263245,0.9258574578947366,0.22472595854688798
05449500,372.245122876,0.0216239930894,3.40484248915,0.650729273492,3.473957112,1.07586210191,2.70044187874,0.322985359592,99.8012009943,0.00535103978688,1183910397,0.00019457554924784122,0.998702321529,0.0,0.000317767780172,0.0,0.000979910690529,223.79747939,414.495151991,361.709541391,0.5499087440259034,0.9224151540266278,0.15691103869544568,29.452381180578946,0.62970219761365565,0.11046627617165515,0.00777781726535,0.3208059789473684,0.41013356567248327
05451210,347.583855234,0.0337176867306,3.81042451453,0.702463434461,4.44406034701,1.21402086295,2.50778291578,0.721784644616,99.7579082963,0.00185680887254,551464539.1,0.00022805840152759614,1.0,0.0,0.0,0.0,0.0,305.629475675,321.3469495,373.022698909,0.537780576727707,0.9141144310158628,0.14048828983115516,25.50401705073684,0.18263422365145243,0.017484564492289918,0.00202830728537,0.08840587894736841,0.32008927921535535
05457000,383.80554602,0.0338753377074,3.14927516411,0.667039689774,3.97392234293,0.933500326673,4.43985250143,0.473799351186,100.466714083,0.00373477643415,1091565057,0.00020161024647703129,0.98039259338,0.0,0.00172327501408,0.0135594534003,0.00432467820519,254.090939995,359.366768377,386.541640415,0.5641313949954361,0.8830104233884791,0.17342883509515192,35.474376324210525,0.21264152651937063,0.055167948911857896,0.00275513948747,0.1084871263157895,0.3890063859538704
05457700,369.651376373,0.0571513606598,2.9899524565,0.693407554489,3.87996004015,0.981951278244,4.58252612492,0.477940547848,100.472414193,0.00283364694193,2914874593,0.000244714526752856,0.991809079423,6.45319059329e-05,0.000645319059329,0.00586159666138,0.00161947295032,259.402198611,361.234537053,379.36236066,0.5504722661497752,0.8824160486501366,0.16780264066386166,33.87085070789474,0.13839055942662079,0.040386467038201292,0.00182742405079,0.08295602368421051,0.3823623436127596
05459500,375.137073001,0.0336688156896,3.85668056661,0.692782933189,4.79038310813,0.940020963753,3.3753354905,0.479547583772,100.351214126,0.00527914743528,1415379886,0.00019786874634226086,0.987882834333,0.000809464310127,0.00294980748993,0.00122278072928,0.00713511313742,223.881847441,435.583253536,340.535013132,0.5631465505482526,0.8958127316623807,0.16266821619180705,32.33478378947368,0.59459763232981888,0.24091082072291847,0.00842166544349,0.347545844736842,0.4517855004198443
05470000,331.594455898,0.0617247811878,3.58956897356,0.673409781775,3.92583880648,0.996829013448,1.88842539468,0.462439372611,99.3195794926,0.00324177175132,889740791.8,0.00024818860537067372,0.997969950822,0.0,0.00110959838001,0.000920450798365,0.0,292.451279036,330.075594591,377.472857986,0.5406553241473766,0.9355313377577495,0.13539776305796664,24.662936635526318,0.17349045230720236,0.035072459410186128,0.00210929934022,0.11844100526315787,0.22371174656185686
05470500,323.489068984,0.0505375914458,4.0755447141,0.671601092431,4.8713611406,0.973549047724,2.12082417868,0.566328495499,98.8182915204,0.00229235666913,560247155.8,0.00023033718519111093,0.993129129631,0.0,0.0,0.00687087036915,0.0,290.460459365,313.68502943,395.853407241,0.5412951918386575,0.9404914320493404,0.12908479999662037,24.35265370210526,0.10514033053392027,0.017992764897898715,0.00129381082827,0.06259498421052631,0.3453253959313884
05471000,327.134215168,0.0616939934804,3.87015716233,0.687023275303,4.3352089544,1.00836613301,1.97511035223,0.532345367586,99.1049648338,0.00385254156776,1535556188,0.00024436590167724309,0.987744674267,0.0,0.000642950374429,0.0116123753588,0.0,291.364148889,322.683081418,385.952211458,0.5401227851501946,0.9376894760920399,0.13176963427490998,24.513167098,0.1515578857613526,0.029911989506175206,0.00185404001484,0.1000686394736842,0.23894723849843752
05471200,308.25374416,0.0676475751645,4.33722140154,0.642495379883,5.03528264622,1.04728703544,2.5652476571,0.562725534049,99.3516725177,0.00220364405128,771937380.2,0.00022054577084547631,0.997947950224,0.0,0.0,0.0020520497762,0.0,321.064292564,291.610683067,387.330730368,0.5166771295458211,0.9287228720429199,0.12983398982692926,24.438142517578946,0.12592999898279747,0.0042014517244048054,0.00137513001849,0.06975158421052631,0.27315428812537274
05476000,466.395832738,0.0704017399172,3.03489806776,0.725982663262,4.56350028175,1.07564030808,3.52043050078,0.496032781051,94.8834051238,0.00998147341542,3429934151,0.00023676398595405749,0.982022332161,0.0,0.00348648099741,0.00181133275571,0.0126798540858,326.417858984,262.452125946,411.131538591,0.5800196843190194,1.0430293123045853,0.1873194026751014,33.74103615947368,0.98102057424409561,0.35346590153915347,0.0133958098003,0.5796422315789473,0.32426623131590243
05476590,451.547505807,0.0882923292741,3.0817422539,0.739472739207,4.72826160174,1.08828226877,3.42451268361,0.536836924249,95.3779905565,0.0136047659605,4567754189,0.00023074238699960324,0.984219299542,0.0,0.00327274518497,0.00176661248214,0.010741342791,310.381757718,284.554255469,405.065885653,0.5750073691797941,1.030788783684209,0.1824967916252821,33.400735866842105,0.9615194357233936,0.32853433269328497,0.0129294752927,0.5579794421052632,0.3303606295837813
05476750,429.551312594,0.118661385448,3.05984394832,0.716115178041,4.30626826901,1.11153536968,3.16692817345,0.537155851355,96.0152116676,0.0160595858556,6222155203,0.00023790342873145713,0.987615550945,0.0,0.00253171001875,0.0015941253566,0.00825861367939,288.850806657,316.37794558,394.773134472,0.5737570849547599,1.0125426572891096,0.17355442216419714,32.084542936842105,0.88580393440882443,0.3012505380802849,0.011881753854,0.4917788052631579,0.35504668845599596
05478265,375.275190609,0.0531875009968,3.02261564762,0.658152364045,3.0872045314,0.987595471712,2.24022745916,0.316868081875,97.6003106378,0.0106546971279,1900475042,0.00025366096998638403,0.992491325672,0.0,0.00231804747948,0.0,0.00519062684834,274.61082792,333.815804557,391.572828239,0.5598809522245787,0.9730099154439051,0.16924162404812781,30.99314173,0.89294129474375405,0.15183691850706046,0.010512507818,0.342919802631579,0.6301685733063996
05479000,366.755357407,0.0574903331514,3.04290280081,0.669843372354,3.27852038037,1.07654429427,2.27402373536,0.352719038981,97.7550206766,0.00878129419939,3024678140,0.00024652970934394615,0.994516466223,0.0,0.00145650321993,0.00076559403164,0.00326143652577,260.079604979,364.821696519,375.098444764,0.5606877604367282,0.9670341974989239,0.16147538984456428,29.78494703894737,0.68297508298993093,0.16782402111406794,0.00851509515217,0.2715731157894737,0.6283882166383283
05480500,400.852283331,0.130183581352,3.11363988004,0.704978540098,3.89118764437,1.14157715407,2.81374083957,0.535221786819,96.8124061781,0.0160127560072,11003243717,0.00024319299493752008,0.991342527074,0.0,0.00183201926017,0.00125880776918,0.00556664589647,279.857515127,331.329191123,388.814482882,0.5690344444522732,0.9913763927439457,0.1679633423114066,30.51399918157895,0.72962937446940357,0.22341608497753246,0.00952062145416,0.3686989789473684,0.3736531567062293
05480820,353.788149783,0.0312977450293,3.00377318551,0.605374775093,2.88483779731,1.0656200615,2.29093372354,0.255310794174,98.7932695178,0.00411526448632,1238363886,0.00020125070170079658,1.0,0.0,0.0,0.0,0.0,246.360487018,388.186685285,365.453584526,0.5514218388612374,0.9495643519837422,0.1533850878119681,27.685788013684213,0.19210615976312631,0.06533308233653605,0.00255805344449,0.08592908157894737,0.4593806722784153
05481000,349.775952856,0.0362929627973,2.9709590164,0.633584689502,3.05294895226,1.04969259881,2.0655111287,0.34519274368,98.9109699336,0.00363054858454,2258677256,0.0002265491337257127,0.998175018877,0.0,0.000262191611064,0.00156278951154,0.0,242.231312394,395.644851408,362.124882016,0.5506159605446286,0.9484040112497117,0.14835372435560581,27.08029189789474,0.19982436356057592,0.058949933627586507,0.00257835978442,0.10494424210526317,0.3410344316871838
05481300,387.842674148,0.133926390699,3.1642729375,0.757146832944,3.92376065963,1.28094345836,2.7089662292,0.670509992104,97.2651012212,0.0164691880971,14332299659,0.00024033181215492847,0.990898596698,0.00115587030717,0.00166589250714,0.00196429505506,0.00431534543266,275.083038379,339.954412323,384.963478517,0.5654392285365635,0.9808748332420872,0.1625511576970431,29.617289731578946,0.6281201801940961,0.21473096460269628,0.00841754671933,0.33374487631578953,0.3435554445655359
05AB002,1280.93121516,0.174621034789,13.2235178898,0.885519613274,41.2064640887,1.17577589867,36.537130513,1.04932649988,85.5549627273,0.170055646178,2294492621,0.00025193517308822648,0.170037258973,0.238389568272,0.590762410603,0.000533055522106,0.000277706629618,292.271190529,320.854228983,386.872571041,0.6558218806278129,1.1858014888596478,0.2787187371961883,36.06709935368421,0.29435112711510197,0.37644854076474671,0.00676991606847,0.3401767184210526,0.5293788899635422
05AB005,1366.932045,0.118159319,17.429827524,0.600477536619,57.8160287803,0.825327603252,48.7201607934,0.751358357045,92.4566971226,0.0998738852997,437784442.3,0.00020658982965185906,0.000273424570795,0.331071927109,0.66865464832,0.0,0.0,280.336176974,323.803047724,395.859140087,0.6350097679882242,1.2158906670498528,0.29368866110145214,38.019000103684206,0.032836983112001901,0.0010011275339010207,0.000338388469964,0.01426901842105263,0.8718453565554443
05AB013,1382.458413,0.0999894,16.4132479104,0.695009321249,50.8151565202,0.934843435628,45.6357097774,0.820069765974,94.9520919372,0.0725248336152,254142116,0.00019708061939344547,0.0283820295541,0.267630321852,0.703987648594,0.0,0.0,280.719785938,317.706005064,401.568989979,0.4968441942751515,1.4450847894533314,0.3187773005828758,37.08273221157895,0.021729194794253191,0.0010347235616304299,0.000227641154761,0.013905355263157892,0.4739891268142726
05AB021,1356.765327,0.161448669886,15.201004095,0.821564343293,47.2948648547,1.10515491659,42.1732782225,1.01709775694,90.8905357698,0.142548180434,1173289916,0.00023393850414043003,0.105854874588,0.331816368797,0.561785686891,0.0,0.00054306972463,284.644143117,317.743393025,397.610841175,0.6953769401973297,1.0374319871377253,0.2851197206122011,40.917217619999995,0.21314549552279735,0.56958333609039435,0.00788906893298,0.4214777473684211,0.6447455139699494
05AB029,1254.166707,0.133287647,13.3555394873,0.823447176638,42.5432756063,1.0735117831,35.6488696069,0.989518915659,86.2861742177,0.10023165547,127875876.3,0.00018007045103816244,0.0102943349494,0.0995165954812,0.890189069569,0.0,0.0,291.26222259,318.040737626,390.691507761,0.568375334181446,1.4355182849133528,0.29360536367770196,30.709734201578947,0.078829531039787917,0.0,0.000966488220496,0.03627487631578946,0.7240370764255503
05AB041,1450.725697,0.126779704,18.4856215249,0.691715439152,56.7063195696,0.994986739659,51.6977689397,0.904864021129,98.1555403296,0.0574183864896,826297177.9,0.00023140340350610001,0.000726486929226,0.470226561538,0.52885307646,0.0,0.000193875072567,275.368062427,318.565958475,406.065685713,0.7073398084566697,0.9624784971523792,0.29910781913150936,45.99350480578947,0.10831016014224777,0.0075318524682617708,0.00115945288251,0.09106955789473686,0.1630498107803627
05AB046,1262.194354,0.179587976,12.6957959449,0.911919931082,39.4343479109,1.21220592487,34.9797120755,1.07307745996,83.8874319722,0.181584502525,2481937236,0.00025309025293296697,0.17891485484,0.22038652304,0.598329268372,0.00178771257643,0.000581641170912,293.821460162,321.320927214,384.85546253,0.6492663158117405,1.2835004356748954,0.27512891469783796,35.21507050894737,0.30634327328888522,0.37277533428229415,0.00684340065838,0.33681111842105266,0.5280110501779985
05AC003,1052.55502913,0.0929793618183,3.93041720928,1.08823087925,10.6728018447,1.58575366675,13.3686229909,0.713037274121,66.3800510944,0.192226789212,2778599145,0.00027812896283269296,0.877699594081,0.000521164662121,0.117635512529,0.0011356142358,0.00300811449168,302.826609907,328.976843716,368.197080587,0.6983603001979779,1.4872671289523187,0.23423126777338832,30.13548465789474,0.55834490428442041,0.59560154770813822,0.0115485090694,0.5190795421052632,0.6723009081485195
05AC012,1019.47983284,0.089027606195,3.60842861142,1.08373165704,9.56096538088,1.5763836126,13.1010170404,0.608009897364,63.0256362467,0.177241652439,4497481218,0.00027417700160294533,0.878644488509,0.000321982306382,0.114824413583,0.0026214842844,0.00358763131685,304.966786912,328.647159863,366.386001528,0.6772677361049945,1.5931567887539404,0.2336257748446589,29.60673400894737,0.62625055724272227,0.76215386658077156,0.0139247720069,0.622708244736842,0.601887776060735
05AC030,990.68019,0.041756976,3.43913361085,0.66211927233,10.1389570588,0.998606451816,16.4634892093,0.253487731293,60.1359993264,0.0364380353992,398092769.4,0.00018683240823779492,0.988408896686,0.0,0.00990907076745,0.00168203254643,0.0,299.174619066,327.622973152,373.206408434,0.7022705469149233,1.5053636199871463,0.23161175701923745,32.52955203526315,0.53285715516952925,0.54320603380190147,0.0108590590137,0.5265904342105263,0.5222332369878702
05AC031,1143.884744,0.098877493,6.23264352411,0.957777535837,20.0457683924,1.22843488398,16.4845983697,0.910779859126,80.5678147481,0.143381615041,957785793.5,0.00025087482000353388,0.787279246907,0.00151287636323,0.210217459533,0.0009904171968,0.0,310.514088949,301.830563245,387.658590489,0.707054690437174,1.248203580312658,0.24900943101347808,30.60553469894737,0.32571617220172988,0.094264584818116351,0.00430597400125,0.20123366315789476,0.5535926303056765
05AC941,1078.80480924,0.0946677442734,4.41349606595,1.08100914079,12.673776094,1.51085053813,14.2916324732,0.76290353637,68.8153994589,0.203548066348,1999208666,0.00026376422758578083,0.880045162011,0.000724789045871,0.114107456053,0.00149909784022,0.00362349504983,305.207151779,323.029435475,371.764465876,0.7152207652513435,1.416316538718918,0.23463891420745484,31.213438355789478,0.4919864729267992,0.55030052773394011,0.0104277696201,0.4753945736842105,0.6887407121223279
05AD002,1353.7527852,0.257855307564,14.9964408074,1.87165473819,55.3070708373,2.31741041617,37.8717748748,1.75737176457,80.3393113296,0.216543135604,1224924958,0.00025413408179154114,0.686039223697,0.166235231964,0.127256949675,0.0192929565315,0.0011756381327,311.598766762,287.260368276,401.143802366,0.3241565672504183,1.2017068998581366,0.34795322769692144,45.538543047894734,1.0542932614099154,0.33261081103877516,0.013886831554,0.9038187605263159,0.1549552220262173
05AD007,1379.31259457,0.263842366019,16.6473245109,1.36935213144,59.5097675991,1.78590116184,49.3056056187,1.42534221702,83.2046073193,0.256842498194,16755689639,0.00026210031779549481,0.364952480746,0.262222985184,0.359518079382,0.00949267855748,0.00381377613092,289.407206547,330.010582572,380.582539244,0.3944453280363431,1.1878832584741226,0.33913647754537557,44.23384793578948,0.5321530771080204,0.45810792848525017,0.00980054576286,0.6168069394736841,0.22264521549779728
05AD028,1567.21796736,0.23578078444,27.2557093925,1.2285841843,106.534402075,1.54094348297,79.4775720185,1.33115510405,98.71496885,0.075519155481,1619942447,0.00027665775091712186,0.380715073432,0.302874238523,0.29537238431,0.0128319874664,0.00820631626902,269.66219702,355.618958843,374.719406884,0.24842382500181315,0.9512402422085149,0.4140502433402381,55.93649211157895,0.84379640354622976,0.16157342958762144,0.010264288242,0.6903306342105262,0.1545723307401004
05AD035,1040.538347,0.044042064,3.86633321725,0.690384702322,8.70484885116,1.10158224695,11.2999068467,0.366846418314,54.0005343414,0.0293145214024,250816593.7,0.00028550373102256349,0.964609168676,0.0,0.0353908313239,0.0,0.0,353.253864657,231.927786737,414.828465381,0.4928817058089758,1.6292678446528375,0.26015223602969356,31.073702296315794,0.29006915660582938,0.36066430074381373,0.00654254928755,0.3419810131578947,0.6057875713026428
05AE005,1309.351436,0.052896954,6.60067108272,0.837399265257,19.6205185975,1.33126119716,19.3168989316,0.851193556539,74.7389248628,0.12425989692,253668118.6,0.00022310783109189653,0.956161419069,0.0,0.0438385809313,0.0,0.0,306.157078666,313.659480163,380.183794482,0.38190308500978287,1.3710352883571557,0.3342891665641539,38.426866070526316,1.303077871933803,0.39496632395107378,0.0177781617139,1.1244862368421054,0.2647468978732485
05AE006,1383.81288061,0.262149901115,14.9292077615,1.66393162417,57.1903934412,2.10723117154,41.2030910321,1.52541054131,80.5092109304,0.328403432954,3494169553,0.00026120289833483337,0.595517668767,0.144560488187,0.231253818471,0.016626382763,0.0120416418112,296.867005185,318.28701406,384.845375656,0.2798627688575067,1.2459485780947,0.3577224798742036,47.12555952368422,0.82476064949426264,0.30785846307731396,0.0113944926326,0.7762153947368421,0.15630620410042906
05AG003,807.964009707,0.0347889206951,2.9691500752,0.614044516051,4.01944154753,1.11276719569,11.8011934857,0.272827739488,52.6822454495,0.0314290095743,750216095.9,0.00021542994396386161,0.679752016545,0.0,0.318549335176,0.000848124529153,0.000850523749886,286.326883019,343.937152446,369.734665826,0.5922781693281209,1.9467276922668517,0.23469362942042737,25.621300523684212,1.6274711028797666,1.392738570345476,0.0298646795047,1.3308060921052631,0.2937977329832754
05AG006,1227.16043484,0.300092147787,12.122472336,1.61870895626,41.7254796516,2.14805548866,36.8053158939,1.62001494598,74.4141963064,0.294550862153,25527431925,0.00026486988730341839,0.526182113013,0.172175081034,0.289753023294,0.00775776235447,0.00413202030514,293.437941533,329.167788608,377.394617582,0.45878037686699463,1.3526981798690785,0.3033498030838936,38.558952211578934,0.63011255648082365,0.51668446729369832,0.011379850089,0.6346775342105262,0.2719278437272325
05AH001,907.62024294,0.108372055673,5.37428794834,0.754020792193,17.5421820852,0.978596868601,18.5922122397,0.395018027548,68.3466120156,0.0587457054657,259746016.6,0.00023718392717548992,0.623386973817,0.0,0.376613026183,0.0,0.0,295.536547838,315.15078422,389.312304855,0.5708452432363352,1.666552266418329,0.26270947436752506,26.92352042,0.35062782424864541,0.081329456827669636,0.00447163800319,0.22111295526315788,0.3964468187589099
05AH002,1037.834221,0.14655144,5.81519525125,0.850924813815,20.6713983967,1.0558178722,20.5920692172,0.629000337964,67.2919412219,0.0390266116054,487369076.6,0.00028023567454790504,0.831337961193,0.0242713336768,0.144130318761,0.0,0.000260386369051,294.153895114,325.155514952,380.686504706,0.5909336292413324,1.314632799779471,0.2686192884645098,32.156037424736844,0.47787389835199617,0.081114462987166916,0.00566402561312,0.3063000500000001,0.2873127100861844
05AH005,921.6339857,0.097929174,3.62912458167,0.962577366959,9.31845934032,1.4048407066,13.582859991,0.430732229912,58.5867913003,0.0649490587702,8547736546,0.00026464055173879784,0.57352344269,0.0,0.420279440412,0.00253793611169,0.00365918078699,284.9382753,324.437818986,390.623372431,0.495776705674993,1.8104484347990262,0.2616494558599958,31.208679037368423,1.2730554928363611,1.1826796485739921,0.0252151941934,1.0095708,0.5146916734975675
05AH037,1056.993656,0.108009872,5.51885020932,0.816135641292,18.3669159172,1.24084344851,19.3526261818,0.662100506284,64.4695027114,0.06721700813,218882395.4,0.00023376646717029011,0.942498488966,0.027959261711,0.0295422493226,0.0,0.0,303.876235743,332.248923787,363.870974738,0.5629189294819043,1.4478057554516872,0.2740373733230452,36.67093641736842,0.75688639105766486,0.012014069699338849,0.0076887959826,0.3682107131578947,0.4760674698584909
05AH041,1040.776963,0.082401497,5.41797010439,0.741748916083,17.3648400693,1.00169400377,15.2216571313,0.563292234581,66.4929473105,0.0929547212437,431143732.6,0.00028239735301213031,0.124211726051,0.0,0.875788273949,0.0,0.0,297.271191748,332.198016974,370.530691301,0.542906885614349,1.7629761797722996,0.2779376150917484,38.59356579526315,0.6906423329061403,0.042288373636888935,0.00747495979948,0.4211679763157895,0.3984233892674451
05AH047,793.1355818,0.023337216,3.92541668304,0.739525325253,9.39187671589,0.857797968616,15.15483016,0.286795483146,57.096108116,0.012966203609,89473323.95,0.00023095885457900554,0.31903358513,0.0,0.68096641487,0.0,0.0,301.105091335,300.915977629,397.977002988,0.5986708919617996,1.9287004291889325,0.23316376602820588,33.334298666315796,0.48102499715387931,0.18516033495330669,0.00672153635117,0.2746836157894737,0.7568904716735214
05AH050,953.328898517,0.178087931528,5.50450253307,0.850278108501,18.1838721913,1.09054720827,18.4717894677,0.606997870109,65.2782768685,0.0533623420561,767617245.2,0.00031322874389270365,0.611281050794,0.0154094712616,0.373144162914,0.0,0.000165315030654,293.610814859,325.45081193,380.93474099,0.5780542789072124,1.6469595113515585,0.260267220212066,29.361915861052633,0.50016018027949327,0.25887286043223662,0.00759055970528,0.3110589000000001,0.44134782415642093
05AH052,965.4663014,0.179077643,5.14360872152,0.903059815836,16.2112656452,1.19823885992,17.4820244558,0.646844981449,63.3254990041,0.0646988487602,824929752,0.00027595388400012316,0.613958050136,0.0342934570344,0.349406186656,0.0,0.00234230617335,293.942532196,334.003494972,372.051044174,0.5596204606880067,1.7174544918410688,0.2639159257405672,32.431805760526316,0.71809341732276533,0.15269314008467422,0.00868257746419,0.4089366526315789,0.38456210139200975
05AJ001,1247.44633233,0.375231089176,13.9568859505,1.65446871608,48.8041084572,2.12477836332,41.4201862371,1.60534806699,70.9502358603,0.276140551496,55112920098,0.00025862608070262598,0.45582667524,0.197192239305,0.317605970766,0.0226807716669,0.0066943430214,280.901616048,344.197983229,374.90029789,0.5593064994580011,1.2881855521484422,0.2883936101477231,41.872591584210525,0.70238628031805106,0.53940096833821327,0.0123587140429,0.7096259763157896,0.20920232312960352
